fiscal_year,month,company_name,refinery_name,quantity,unit,note
2017-18,February,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",48.14,quantity in thousand metric tonnes,
2017-18,February,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1160.66,quantity in thousand metric tonnes,
2017-18,February,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",6.22,quantity in thousand metric tonnes,
2017-18,February,NAYARA ENERGY LTD,"NAYARA ENERGY LTD.
VADINAR, GUJARAT, (Formerly ESSAR OIL LTD.)",1594.31,quantity in thousand metric tonnes,
2017-18,February,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2899.41,quantity in thousand metric tonnes,
2017-18,February,Bharat Petroleum Corporation Ltd,BORL-BINA,500.73,quantity in thousand metric tonnes,
2017-18,February,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1233.22,quantity in thousand metric tonnes,
2017-18,February,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2653.92,quantity in thousand metric tonnes,
2017-18,February,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",34.98,quantity in thousand metric tonnes,
2017-18,February,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",825.69,quantity in thousand metric tonnes,
2017-18,February,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",451.72,quantity in thousand metric tonnes,
2017-18,January,NAYARA ENERGY LTD,"NAYARA ENERGY LTD.
VADINAR, GUJARAT, (Formerly ESSAR OIL LTD.)",1770.27,quantity in thousand metric tonnes,
2017-18,January,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",3294.16,quantity in thousand metric tonnes,
2017-18,January,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2929.07,quantity in thousand metric tonnes,
2017-18,January,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1475.36,quantity in thousand metric tonnes,
2017-18,January,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",6.74,quantity in thousand metric tonnes,
2017-18,January,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",52.95,quantity in thousand metric tonnes,
2017-18,January,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",917.27,quantity in thousand metric tonnes,
2017-18,January,Bharat Petroleum Corporation Ltd,BORL-BINA,600.2,quantity in thousand metric tonnes,
2017-18,January,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",250.7,quantity in thousand metric tonnes,
2017-18,January,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",1365.09,quantity in thousand metric tonnes,
2017-18,January,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1312.69,quantity in thousand metric tonnes,
2017-18,January,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",57.69,quantity in thousand metric tonnes,
2017-18,January,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",709.35,quantity in thousand metric tonnes,
2017-18,January,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1364.91,quantity in thousand metric tonnes,
2017-18,January,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",830.04,quantity in thousand metric tonnes,
2017-18,January,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",1015.17,quantity in thousand metric tonnes,
2017-18,January,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",596.86,quantity in thousand metric tonnes,
2017-18,January,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1279.22,quantity in thousand metric tonnes,
2017-18,January,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",85.88,quantity in thousand metric tonnes,
2017-18,January,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",204.63,quantity in thousand metric tonnes,
2017-18,January,Indian Oil Corporation Ltd,"IOCL-PARADIP,ODISHA",1080.36,quantity in thousand metric tonnes,
2017-18,January,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",746.61,quantity in thousand metric tonnes,
2017-18,January,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",824.6,quantity in thousand metric tonnes,
2017-18,December,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",1001.09,quantity in thousand metric tonnes,
2017-18,December,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1366.79,quantity in thousand metric tonnes,
2017-18,December,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",179.7,quantity in thousand metric tonnes,
2017-18,December,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",610.06,quantity in thousand metric tonnes,
2017-18,December,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",51.12,quantity in thousand metric tonnes,
2017-18,December,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",92.35,quantity in thousand metric tonnes,
2017-18,December,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",254,quantity in thousand metric tonnes,
2017-18,December,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",759.12,quantity in thousand metric tonnes,
2017-18,December,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",809.02,quantity in thousand metric tonnes,
2017-18,December,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",241.55,quantity in thousand metric tonnes,
2017-18,December,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",1210.99,quantity in thousand metric tonnes,
2017-18,December,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1316.92,quantity in thousand metric tonnes,
2017-18,December,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",895.36,quantity in thousand metric tonnes,
2017-18,December,Indian Oil Corporation Ltd,"IOCL-PARADIP,ODISHA",1261.65,quantity in thousand metric tonnes,
2017-18,December,NAYARA ENERGY LTD,"NAYARA ENERGY LTD.
VADINAR, GUJARAT, (Formerly ESSAR OIL LTD.)",1768.79,quantity in thousand metric tonnes,
2017-18,December,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",3280.31,quantity in thousand metric tonnes,
2017-18,December,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2661.36,quantity in thousand metric tonnes,
2017-18,December,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1517.43,quantity in thousand metric tonnes,
2017-18,December,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",7.27,quantity in thousand metric tonnes,
2017-18,December,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",50.07,quantity in thousand metric tonnes,
2017-18,December,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",881.41,quantity in thousand metric tonnes,
2017-18,December,Bharat Petroleum Corporation Ltd,BORL-BINA,623.95,quantity in thousand metric tonnes,
2017-18,December,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1288.82,quantity in thousand metric tonnes,
2017-18,November,Indian Oil Corporation Ltd,"IOCL-PARADIP,ODISHA",1232.95,quantity in thousand metric tonnes,
2017-18,November,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",802.69,quantity in thousand metric tonnes,
2017-18,November,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1354.6,quantity in thousand metric tonnes,
2017-18,November,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",661.94,quantity in thousand metric tonnes,
2017-18,November,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",542.51,quantity in thousand metric tonnes,
2017-18,November,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",55.4,quantity in thousand metric tonnes,
2017-18,November,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",138.1,quantity in thousand metric tonnes,
2017-18,November,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",715.45,quantity in thousand metric tonnes,
2017-18,November,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",1217.36,quantity in thousand metric tonnes,
2017-18,November,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",643.34,quantity in thousand metric tonnes,
2017-18,November,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",1017.58,quantity in thousand metric tonnes,
2017-18,November,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",7.14,quantity in thousand metric tonnes,
2017-18,November,NAYARA ENERGY LTD,"NAYARA ENERGY LTD.
VADINAR, GUJARAT, (Formerly ESSAR OIL LTD.)",1708.08,quantity in thousand metric tonnes,
2017-18,November,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2745.5,quantity in thousand metric tonnes,
2017-18,November,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1412.43,quantity in thousand metric tonnes,
2017-18,November,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1252.49,quantity in thousand metric tonnes,
2017-18,November,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",90.09,quantity in thousand metric tonnes,
2017-18,November,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",242.57,quantity in thousand metric tonnes,
2017-18,November,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1274.26,quantity in thousand metric tonnes,
2017-18,November,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",800.33,quantity in thousand metric tonnes,
2017-18,November,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",33.85,quantity in thousand metric tonnes,
2017-18,November,Bharat Petroleum Corporation Ltd,BORL-BINA,203.05,quantity in thousand metric tonnes,
2017-18,November,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",3078.16,quantity in thousand metric tonnes,
2017-18,October,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1503.67,quantity in thousand metric tonnes,
2017-18,October,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",7.13,quantity in thousand metric tonnes,
2017-18,October,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1232.89,quantity in thousand metric tonnes,
2017-18,October,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",518.85,quantity in thousand metric tonnes,
2017-18,October,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",921.07,quantity in thousand metric tonnes,
2017-18,October,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",689.96,quantity in thousand metric tonnes,
2017-18,October,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1412.01,quantity in thousand metric tonnes,
2017-18,October,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",839.39,quantity in thousand metric tonnes,
2017-18,October,Bharat Petroleum Corporation Ltd,BORL-BINA,585.26,quantity in thousand metric tonnes,
2017-18,October,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",43.14,quantity in thousand metric tonnes,
2017-18,October,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",3282.69,quantity in thousand metric tonnes,
2017-18,October,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2891.65,quantity in thousand metric tonnes,
2017-18,October,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",241.37,quantity in thousand metric tonnes,
2017-18,October,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",56.43,quantity in thousand metric tonnes,
2017-18,October,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",95.3,quantity in thousand metric tonnes,
2017-18,October,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",198.5,quantity in thousand metric tonnes,
2017-18,October,NAYARA ENERGY LTD,"NAYARA ENERGY LTD.
VADINAR, GUJARAT, (Formerly ESSAR OIL LTD.)",1703.83,quantity in thousand metric tonnes,
2017-18,October,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",995.9,quantity in thousand metric tonnes,
2017-18,October,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",1026.03,quantity in thousand metric tonnes,
2017-18,October,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",1200.06,quantity in thousand metric tonnes,
2017-18,October,Indian Oil Corporation Ltd,"IOCL-PARADIP,ODISHA",1071.96,quantity in thousand metric tonnes,
2017-18,October,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",731.32,quantity in thousand metric tonnes,
2017-18,October,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",859.57,quantity in thousand metric tonnes,
2017-18,September,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",1195.61,quantity in thousand metric tonnes,
2017-18,September,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",1000.07,quantity in thousand metric tonnes,
2017-18,September,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1163.64,quantity in thousand metric tonnes,
2017-18,September,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",821.42,quantity in thousand metric tonnes,
2017-18,September,Indian Oil Corporation Ltd,"IOCL-PARADIP,ODISHA",1216.72,quantity in thousand metric tonnes,
2017-18,September,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",193.22,quantity in thousand metric tonnes,
2017-18,September,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",84.66,quantity in thousand metric tonnes,
2017-18,September,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",433.82,quantity in thousand metric tonnes,
2017-18,September,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",55.98,quantity in thousand metric tonnes,
2017-18,September,NAYARA ENERGY LTD,"NAYARA ENERGY LTD.
VADINAR, GUJARAT, (Formerly ESSAR OIL LTD.)",1686.27,quantity in thousand metric tonnes,
2017-18,September,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",232.88,quantity in thousand metric tonnes,
2017-18,September,Bharat Petroleum Corporation Ltd,BORL-BINA,620.73,quantity in thousand metric tonnes,
2017-18,September,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",33.38,quantity in thousand metric tonnes,
2017-18,September,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",7.44,quantity in thousand metric tonnes,
2017-18,September,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1069.91,quantity in thousand metric tonnes,
2017-18,September,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2796.95,quantity in thousand metric tonnes,
2017-18,September,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",3193.12,quantity in thousand metric tonnes,
2017-18,September,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",649.99,quantity in thousand metric tonnes,
2017-18,September,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1333.64,quantity in thousand metric tonnes,
2017-18,September,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",665.75,quantity in thousand metric tonnes,
2017-18,September,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",691.12,quantity in thousand metric tonnes,
2017-18,September,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",303.82,quantity in thousand metric tonnes,
2017-18,September,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1137.69,quantity in thousand metric tonnes,
2017-18,August,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",897.04,quantity in thousand metric tonnes,
2017-18,August,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1231.36,quantity in thousand metric tonnes,
2017-18,August,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",887.04,quantity in thousand metric tonnes,
2017-18,August,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",829.46,quantity in thousand metric tonnes,
2017-18,August,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",742.64,quantity in thousand metric tonnes,
2017-18,August,Indian Oil Corporation Ltd,"IOCL-PARADIP,ODISHA",1108.36,quantity in thousand metric tonnes,
2017-18,August,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",86.62,quantity in thousand metric tonnes,
2017-18,August,Bharat Petroleum Corporation Ltd,BORL-BINA,620.35,quantity in thousand metric tonnes,
2017-18,August,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",118.72,quantity in thousand metric tonnes,
2017-18,August,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",670.09,quantity in thousand metric tonnes,
2017-18,August,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1113.77,quantity in thousand metric tonnes,
2017-18,August,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",723.21,quantity in thousand metric tonnes,
2017-18,August,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1239.89,quantity in thousand metric tonnes,
2017-18,August,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",58.43,quantity in thousand metric tonnes,
2017-18,August,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",233.25,quantity in thousand metric tonnes,
2017-18,August,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",173.98,quantity in thousand metric tonnes,
2017-18,August,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1017.26,quantity in thousand metric tonnes,
2017-18,August,NAYARA ENERGY LTD,"NAYARA ENERGY LTD.
VADINAR, GUJARAT, (Formerly ESSAR OIL LTD.)",1778.99,quantity in thousand metric tonnes,
2017-18,August,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",4.93,quantity in thousand metric tonnes,
2017-18,August,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",3161.57,quantity in thousand metric tonnes,
2017-18,August,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2806.07,quantity in thousand metric tonnes,
2017-18,August,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",910.57,quantity in thousand metric tonnes,
2017-18,August,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",34.18,quantity in thousand metric tonnes,
2017-18,July,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",802.48,quantity in thousand metric tonnes,
2017-18,July,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",5.55,quantity in thousand metric tonnes,
2017-18,July,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2790.37,quantity in thousand metric tonnes,
2017-18,July,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",3244.16,quantity in thousand metric tonnes,
2017-18,July,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",690.84,quantity in thousand metric tonnes,
2017-18,July,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",885.48,quantity in thousand metric tonnes,
2017-18,July,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1001.55,quantity in thousand metric tonnes,
2017-18,July,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",303.63,quantity in thousand metric tonnes,
2017-18,July,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",931.91,quantity in thousand metric tonnes,
2017-18,July,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",42.22,quantity in thousand metric tonnes,
2017-18,July,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1403.88,quantity in thousand metric tonnes,
2017-18,July,Bharat Petroleum Corporation Ltd,BORL-BINA,611.28,quantity in thousand metric tonnes,
2017-18,July,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",738.21,quantity in thousand metric tonnes,
2017-18,July,NAYARA ENERGY LTD,"NAYARA ENERGY LTD.
VADINAR, GUJARAT, (Formerly ESSAR OIL LTD.)",1770.81,quantity in thousand metric tonnes,
2017-18,July,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",59.76,quantity in thousand metric tonnes,
2017-18,July,Bharat Petroleum Corporation Ltd,"NRL-NUMALIGARH, ASSAM",238.99,quantity in thousand metric tonnes,
2017-18,July,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",233.86,quantity in thousand metric tonnes,
2017-18,July,Indian Oil Corporation Ltd,"IOCL-PARADIP,ODISHA",1314.05,quantity in thousand metric tonnes,
2017-18,July,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",86.18,quantity in thousand metric tonnes,
2017-18,July,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",853.31,quantity in thousand metric tonnes,
2017-18,July,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",151.19,quantity in thousand metric tonnes,
2017-18,July,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1210.05,quantity in thousand metric tonnes,
2017-18,July,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",1189.85,quantity in thousand metric tonnes,
2017-18,June,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",705.23,quantity in thousand metric tonnes,
